,Num (Col 1),Num (Col 2),Num (Col 3),Num (Col 4),Num (Col 5),Num (Col 6),Num (Col 7),Num (Col 8),Num (Col 9),Num (Col 10),Num (Col 11),Num (Col 12),Num (Col 13),Num (Col 14),Num (Col 15),Num (Col 16),Num (Col 17),Num (Col 18),Num (Col 19),Num (Col 20),Num (Col 21),Num (Col 22),Num (Col 23),Num (Col 24),Num (Col 25),Num (Col 26),Num (Col 27),Num (Col 28),Num (Col 29),Num (Col 30),Num (Col 31),Num (Col 32),Num (Col 33),Num (Col 34),Num (Col 35),Num (Col 36),Num (Col 37),Num (Col 38),Num (Col 39),Num (Col 40),Num (Col 41),Num (Col 42),Num (Col 43),Num (Col 44),Num (Col 45),Num (Col 46),Num (Col 47),Num (Col 48),Num (Col 49),Num (Col 50),Num (Col 51),Num (Col 52),Num (Col 53),Num (Col 54),Num (Col 55),Num (Col 56),Num (Col 57),Num (Col 58),Num (Col 59),Num (Col 60),Num (Col 61),Num (Col 62),Num (Col 63),Num (Col 64),Num (Col 65),Num (Col 66),Num (Col 67),Num (Col 68),Num (Col 69),Num (Col 70),Num (Col 71),Num (Col 72),Num (Col 73),Num (Col 74),Num (Col 75),Num (Col 76),Num (Col 77),Num (Col 78),Num (Col 79),Num (Col 80),Num (Col 81),Num (Col 82),Num (Col 83),Num (Col 84),Num (Col 85),Num (Col 86),Num (Col 87),Num (Col 88),Num (Col 89),Num (Col 90),Num (Col 91),Num (Col 92),Num (Col 93),Num (Col 94),Num (Col 95),Num (Col 96),Num (Col 97),Num (Col 98),Num (Col 99),Num (Col 100),Num (Col 101),Num (Col 102),Num (Col 103),Nom (Col 104),Nom (Col 105),Nom (Col 106),Target (Col 107)
0,0.03536753159068673,0.6316943118101191,0.0521731520252931,0.31002716360363913,0.3105132462631227,0.2215584623718213,0.5495680199699184,0.24529792666362865,0.6466521262382159,0.49218481023336574,0.6616874249414466,0.5770825398142072,0.22050571498134622,0.4791296238917741,0.5928968880891133,0.7554601498151425,0.667470638605544,0.3082104353594537,0.39010263262847084,0.9489520802259981,0.14475503314795618,0.4307143985923639,0.64208964804646,0.14414478158743904,0.6224549741121882,0.8494733114978319,0.08871414818123136,0.4932668255706881,0.5273423626496183,0.4212538776413528,0.4577468391316322,0.6240843527556598,0.5728314961288978,0.36474330452372017,0.3468177859604148,0.5797363543748457,0.07372145634442817,0.7672514931612224,0.23223843809692746,0.5274997155832601,0.6632346888650313,0.44628644866803907,0.5228630355456456,0.49027390946991156,0.45578772288693775,0.4778579667388425,0.4520251320337707,0.27673623641463474,0.393356698306878,0.5088573259477668,0.6821581008219171,0.0936957989278408,0.563754669348763,0.2412327713399033,0.08632972657285526,0.5312208110875462,0.540052022801109,0.6211194193148178,0.177032935584213,0.07748949774044261,0.4308790209405831,0.38549010503902514,0.4243406147501315,0.4225966502110034,0.23660450897359342,0.3643417546251121,0.6995693307490346,0.5607532833755899,0.6464593421498512,0.4395260583901704,0.5094679963417205,0.5135254110600107,0.7437234056081037,0.4315966337818585,0.15325176301963345,0.5023416200838062,0.5671475402929719,0.5259528273090378,0.7603058671827527,0.05364406488119133,0.9758833759484047,0.7517257476811341,0.6105289213103418,0.48867151667610614,0.6110499945681185,0.5474774273214912,0.4616313148095463,0.3063631689262569,0.007444018766325888,0.7933594352434696,0.3696931554037404,0.6172938128583576,0.9974488400151024,0.563798242024052,0.6020590129791629,0.3853990188245874,0.4015296501180237,0.89543918524069,0.7745780729032281,0.031853851839165614,0.180304929486572,0.09965773647225984,0.7783707669827007,0.0,0.0,0.0,0
1,0.5248007773219137,0.47190549733908027,0.7300213538130617,0.6614703336239982,0.45674525606008687,0.5505454684650379,0.31439908820076756,0.4557635141757348,0.5217240927444347,0.036386028091918377,0.618993066806142,0.6746147383434393,0.43956290864934766,0.538137172070325,0.5355801041418661,0.39005989637592375,0.4666220112623351,0.3019497831140396,0.30188389053400044,0.4416947602653577,0.6258489128905396,0.12469796758596646,0.36365722133642464,0.475343143832395,0.24620765606552547,0.677874965313103,0.10321152940783895,0.7939014622142657,0.6662614006207672,0.26314165406228407,0.6670912551462715,0.6839560801932345,0.3486160011654032,0.2297723163791211,0.4342424585663226,0.2913127591867317,0.5688625387847629,0.8416254353469408,0.30548831695080075,0.5342842835536681,0.13831314021024332,0.354456701615733,0.040872551877051355,0.6461280781847107,0.417365830278544,0.8767253406539567,0.8596309853274688,0.9711487753442585,0.27408806868059576,0.3186690964754932,0.28595854475457994,0.501301646260586,0.402346017073429,0.4466526085857996,0.4086132762762123,0.50806665115178,0.25336604702793625,0.8487443748465093,0.15902711207396353,0.4803525415246713,0.5049982672910213,0.44134868656937687,0.3783596339109003,0.7886974626661953,0.5252960542424032,0.5302816169306355,0.26440573442193627,0.46681120038625057,0.00010975072305330347,0.6328376249615643,0.14809232174043357,0.7264286196677135,0.3745910928464423,0.7440569361055325,0.6253584482949933,0.4849784950385538,0.18745191536163236,0.40440543278149543,0.7274109011350899,0.22123699315309892,0.09078590428673311,0.7655956909824742,0.5636634969649709,0.47893929938808777,0.9190826949948125,0.9445001113896092,0.23864201793389522,0.4649637353741425,0.3702629079430077,0.5306054285012017,0.9212323127566073,0.6123090084821007,0.9209710321894096,0.26007967671915977,0.19920066719424434,0.42848511919312227,0.3571459620154649,0.21259864590052596,0.5502685344610779,0.3637385624110516,0.1521800575862607,0.10587870571283559,0.9847998823494095,0.0,0.0,0.0,0
2,0.4688400543192847,0.5204660997849893,0.37490058131820514,0.863075466941587,0.48867608096208504,0.47667136071681204,0.8778346909516757,0.3538778983674423,0.5468060070959849,0.43595757003563806,0.5507612566270936,0.6533411470038908,0.14345384865675148,0.0,0.0862649152331666,0.8878415185568291,0.11700238541600372,0.09181824123512433,0.7046200715264961,0.583240104814726,0.4937132154236511,0.31601209015219645,0.656243281057262,0.4114308291582035,0.392722688724991,0.10840053858471027,0.5621595976033155,0.8035661658727996,0.7803312767395618,0.6174305647573735,0.7138146528422068,0.3204454306914929,0.21779556249418205,0.3935925579618837,0.23993894079863304,0.5525231343548708,0.21473493858793408,0.4308701675049623,0.5290875795634806,0.09827609846275065,0.5553435375749276,0.35906683983682014,0.11159833564226024,0.2976138720037045,0.4554195382748214,0.32469690704121545,0.8098772925966936,0.44860681258087987,0.7348321342130424,0.7404594915571714,0.7637177184004458,0.5437057713452406,0.549462203561635,0.3757226167184453,0.7380938925462293,0.46986973215651306,0.4390791177370855,0.5438387772376382,0.36216898029822353,0.20976607027763328,0.4363312677478803,0.4984102466367797,0.681416248823367,0.33019552742543357,0.6106066050566692,0.48484741373286316,0.5854042306975151,0.4465297196715169,0.77805117469563,0.16970944888252587,0.47169405677665877,0.2178331041142742,0.6156437348387163,0.32031857644889694,0.4757786147689294,0.5230089445457775,0.48240895615456375,0.11926133476920875,0.8890150146375089,0.6384179435682366,0.43823098770404634,0.5191895131593873,0.572273021231262,0.7178886523382677,0.5074630339949364,0.10075785967461587,0.47300192323140827,0.7047791748204966,0.21487463098597787,0.6978776171088957,0.4358563092349298,0.47793822203885467,0.5607819364235025,0.40127424693340197,0.3019418329599295,0.44825995507422367,0.28142218318131085,0.3143743864977881,0.5299354972549359,0.6466139241718244,0.9209855233600982,0.5247770274452113,0.48929667279236627,0.0,0.0,0.0,0
3,0.7208468618546935,0.43345921137306365,0.4194700541234997,0.5597766780701566,0.9871333709731309,0.6608668255170221,0.37339056458059683,0.08255757411638243,0.691706293686436,0.5500876014381361,0.5502378923987908,0.506295087657194,0.41079369286628464,0.19704386016446557,0.48581005112742603,0.3798822825516985,0.48085320484246286,0.20318218666688262,0.18376230743688438,0.4191411155759379,0.014585851271934347,0.6262700730386616,0.43247382480729,0.0994388265074021,0.18582540352677507,0.2132322972853058,0.520342498494799,0.523033985119778,0.4223622658951197,0.1973302196964602,0.7525019387369737,0.5562424672096427,0.2823895823831199,0.6362477282179099,0.5967602856029517,0.2575338425330592,0.5345324826691841,0.6050672714446175,0.7690366326864089,0.6408948594929258,0.8244408705929915,0.20115912141235676,0.11557031599767392,0.5829564551642986,0.6695640595246725,0.30718489211739797,0.43606829565655336,0.6720752297216872,0.4132519653729851,0.49099977727339444,0.7300603836040513,0.4367073721371647,0.44038369095128543,0.28113646869581305,0.8083176991833714,0.794047807843047,0.5600977192780267,0.40660260031782264,0.5446526620424255,0.40624459610254227,0.40750945237472197,0.521625781122698,0.508155195953665,0.3344311460519652,0.6353494906650113,0.48484741373286316,0.926232941205714,0.4398825225121628,0.6616519639805396,0.5248698006483105,0.47169405677665877,0.7095759237365701,0.02242748146131851,0.4072002461516629,0.5385017869359009,0.06363241064278619,0.48240895615456375,0.0941198695597123,0.5436175268322188,0.544953355151208,0.3814138852373559,0.618723647716884,0.9093836831821154,0.8387578660341726,0.002823563681912389,0.6239949358725446,0.5573909293832434,0.3260925307907864,0.3878886317716095,0.49938348874665944,0.7719344375764455,0.7251808904218424,0.7763076405052466,0.855941550870928,0.6396792751612199,0.21844417256726878,0.8478392609472785,0.48042336351963155,0.3882564219784149,0.31726994476883263,0.7565409763872442,0.3744713447721274,0.18968359966821213,0.0,0.0,0.0,0
4,0.12809747890600326,0.28520779179144734,0.7952718364361548,0.6466509420117077,0.5039886808869144,0.24787444664355754,0.49016957636295255,0.38353174385487265,0.41136670854244606,0.790436077551015,0.3385203573514672,0.5354861760878857,0.3156165773126768,0.5151626017450829,0.48581005112742603,0.4763496610744981,0.8741403112997801,0.41194475736953834,0.3062125455049479,0.6538130620440743,0.47827841979911645,0.09205164296031998,0.6530025733285518,0.18449025257519047,0.6166519947096583,0.4265856213982663,0.3101488697915433,0.45305914600854863,0.6368762351122832,0.3053231728371505,0.6082679299273611,0.7882585749705651,0.25220591613433396,0.1441221939284672,0.6691198181107716,0.40212382321833035,0.5345324826691841,0.7868122473291894,0.6519243213705156,0.19980573060951523,0.5731236395623364,0.46534482096898255,0.14099604967574422,0.37295412651028226,0.42255242411427674,0.8657932975571325,0.4204613256107161,0.81964889816072,0.6171757100766064,0.5672623247718831,0.3554291309583668,0.5764054121704285,0.35996445965994656,0.44765752317618046,0.25145058463628145,0.5463011749060418,0.30394534737200707,0.8446030349109859,0.18503368897779932,0.4081886662182621,0.39966130555459933,0.5516140180277759,0.29061536849642666,0.8655947071391248,0.008802399172049113,0.26014801051633896,0.2400775735008045,0.4964986117288445,0.7991016217841214,0.6858894623355418,0.47169405677665877,0.17585806478299537,0.41314546959276127,0.46396222749880783,0.6116363664709286,0.29454378245293733,0.48240895615456375,0.547718837676706,0.45961339345669266,0.2794964606116018,0.18418300993863673,0.805996654218728,0.4205251610600807,0.3891378701729714,0.4208069776167085,0.6088131011621218,0.8575945612667589,0.430738243647995,0.5331360127726117,0.5368127826809813,0.3522986451180415,0.5747250095123421,0.46185507656242125,0.5343963259333686,0.02533886878789071,0.22255375687092668,0.42713198066205516,0.8032421202106739,0.8502510550942186,0.7148943638304268,0.40877118127756745,0.4854604275232389,0.548010247689693,0.0,0.0,0.0,0
5,0.8039992127111517,0.2712188439516925,0.3295796307766159,0.6140250452912202,0.5189150561266445,0.6631691750618371,0.36540920873364,0.6561084815895468,0.5418711497990282,0.21888860488038392,0.5460182455397675,0.2838432699652376,0.46929999305567305,0.180876536134839,0.5305826634077087,0.30201141332020537,0.42266281900424296,0.3251352188447215,0.22389400738748505,0.6303740531926175,0.5452497397866802,0.3601008115374329,0.3700987713632509,0.07652412781478418,0.6851599596122527,0.2678476365794102,0.7725584973415953,0.5851119110446058,0.3515704397116925,0.3791473459244304,0.9847172986538008,0.5939820735959533,0.37783375688175164,0.44153501288046826,0.698978300242407,0.27260580533956513,0.4184409953938356,0.7353964504722257,0.3625474632890823,0.677882479586305,0.0,0.31758365997482074,0.5487496874115053,0.6048175278495465,0.32126603508648355,0.07426366624312947,0.3027730613590051,0.4279206093202531,0.32697220784862047,0.5581771156328803,0.004734343048490963,0.48818850237625316,0.2870520822092808,0.340737069572729,0.41264496600819484,0.3953221703753569,0.43093104375384733,0.3973970277852989,0.5045483193277688,0.64153427369367,0.3141530043304525,0.5935103188404403,0.2781453942287435,0.2651497562439998,0.8796487056349376,0.47147683141634733,0.1766921443714236,0.41808314915977535,0.27947751721504155,0.14764674018784307,0.02171301109328838,0.7209799174143344,0.24450208642596455,0.39768458475464874,0.4466615844812434,0.3096286474033163,0.4684711871192424,0.36345994400929976,0.38298582601010545,0.20186685663466009,0.2188799071141347,0.46390836684970255,0.5889405906736334,0.22532086663102285,0.6381468043264262,0.845325071922671,0.806272639716604,0.13381467791885343,0.18453442680268536,0.21336183608674952,0.5358784698000466,0.8080907998841451,0.6199444250844823,0.26748407019676657,0.4711106018138367,0.3724028737029239,0.3649191085699557,0.8447545120773146,0.7101267790065107,0.3956328893507165,0.2865804750417562,0.43101810624148196,0.6254266780948222,0.0,0.0,0.0,0
6,0.7480190568028893,0.5474157680688252,0.3875511194991479,0.7078044189733067,0.4411083056642115,0.7084206646487492,0.6548058314436541,0.6678954537189773,0.9337981060147948,0.18920086858490176,0.4331468585299789,0.5871335236764983,0.30173524196523144,0.18041873736116204,0.3144849821428905,0.4065772278801782,0.37828897970792275,0.4683538953080405,0.11728258140743025,0.373399896486725,0.488497915340325,0.4779968929065399,0.20480694907604202,0.9117175322498403,0.5637815698582789,0.4335429900493591,0.7074963829755154,0.4520236514143324,0.5038878406223528,0.4552930940618375,0.7592571701788562,0.5668891763011634,0.3332887218436614,0.5173635949369176,0.8483135181729551,0.29718565628839855,0.6173031255208338,0.6903193794175732,0.7656282572219375,0.5683320461239505,0.9032597427299532,0.2835097479102597,0.47594895944851967,0.6206593407896095,0.8903053822310508,0.21529463064587218,0.6233764895786028,0.35154545777422674,0.11354945084118478,0.7526244181861202,0.1842804226493232,0.5349977162159572,0.5432497018608482,0.3167667154575031,0.30201433262725363,0.754458123638267,0.5599993267254997,0.5438387772376382,0.6257127920825382,0.5501989620685344,0.8529172584278306,0.4243218374443451,0.3436991729985126,0.5183663310074709,0.4829643017901418,0.1114628748346208,0.5535192623636026,0.7990486058296873,0.38742949390979126,0.6172914773195781,0.5397154105615256,0.4153850214022855,0.30523416463752345,0.46396222749880783,0.6700545882032154,0.33497947958093804,0.6034403197294711,0.8110508485263207,0.3045209365106494,0.425953567755782,0.3050556303986473,0.07937699803922754,0.8118019518772972,0.37650391521624316,0.546499711445649,0.5909172257514951,0.33649187481055387,0.20673347420212057,0.45163616331406087,0.4160363518051749,0.34201472640989194,0.5292684344054029,0.5307799071437567,0.40375025283717464,0.38888299610738913,0.525513366606674,0.1698591914813758,0.5879656451297741,0.449615271012353,0.6966603313995363,0.47406346133277794,0.5566379828859774,0.7076198823404327,0.0,0.0,0.0,0
7,0.2714554423633653,0.5619598428860954,0.5446039567704679,0.41075474452203586,0.7293226191190122,0.5950662384148662,0.6348546506766257,0.5266701025995854,0.2449505041099352,0.43595757003563806,0.42012116690757945,0.2430491923163518,0.41079369286628464,0.8406667942394913,0.41889586587382177,0.5137678534882575,0.6981581027623465,0.42872088261088964,0.3106645674725104,0.19140457175200964,0.5525010769404252,0.5203655070909123,0.5361227672664233,0.4077426830806822,0.8091402221247188,0.19706373933230542,0.3389462183321532,0.8478268401003519,0.31125679973385856,0.5864875616265168,0.5544694507409936,0.8625115584755062,0.13251897214664732,0.2902933323419959,0.48510081768943664,0.5305376020429734,0.5149472626462803,0.5208826344009183,0.5538613405808482,0.40204709917162973,0.5553435375749276,0.3863262873540484,0.3736032504590879,0.6412289301162865,0.8801617440469724,0.8676535625010511,0.6103801197965532,0.8194973422951761,0.30989204585176366,0.43608412801046237,0.48467316861580206,0.5092916473968006,0.37717231572020515,0.3003229645570895,0.02473211829444122,0.5309650099164345,0.42926576880530787,0.37559534657432214,0.5698155368240088,0.48704438077611845,0.5307772850035027,0.1686177745707741,0.2783348925524389,0.7422178401407635,0.5292785870265874,0.48484741373286316,0.6408818374414056,0.29027439657291526,0.5039381848333307,0.8500555089961972,0.4708496223931265,0.3286979509737972,0.41314546959276127,0.6632621229270523,0.9215420378719381,0.7264582267442288,0.42803993193386825,0.5119562728002117,0.40769054997090526,0.3411823172997398,0.3229926872297977,0.5247345035890457,0.5371157756232215,0.09308618996422746,0.4290531990985589,0.6729154341547675,0.7337410169029723,0.3516424836972863,0.28403062174516047,0.7622369210897393,0.7660817830323727,0.3987610660536871,0.42816279515319716,0.8056698919977512,0.701028749502538,0.44825995507422367,0.3764367612608858,0.48042336351963155,0.585030490263572,0.9269484300666736,0.7868124879201179,0.28874534851861056,0.3340492815053381,0.0,0.0,0.0,0
8,0.11898158919070995,0.19771114798706763,0.602790131959197,0.3053322884347674,0.7842488499269633,0.41958585442855834,0.0,0.774310963974466,0.3690158465460653,0.48046614181578007,0.5186013963746311,0.632853312350431,0.2806887108046383,0.42549677540119113,0.5319488631234541,0.3970839280653043,0.5159226687571934,0.48319674343853825,0.4483787696195197,0.2521979899568243,0.27141294414518724,0.4422620077655336,0.056098529814260834,0.2671225231182953,0.4607803484175911,0.35530040865388024,0.20963041740047583,0.28313550704908286,0.49193159809750786,0.421632376925799,0.10106199945880096,0.6085101154898266,0.2187137686924471,0.3736836175116648,0.6482369498918847,0.6980933141906183,0.5345324826691841,0.06711224469231708,0.5290875795634806,0.7172575727878704,0.08817465434131527,0.6660308722505404,0.537345749135335,0.6160491113679718,0.3132977500284745,0.39550751450033805,0.4204613256107161,0.44860681258087987,0.4622302598292005,0.6472050896726256,0.29176623516413835,0.4255366114425275,0.44038369095128543,0.38135089490568685,0.3674796377503941,0.7093692410806017,0.8048258409988363,0.7298332188134975,0.6188755537442209,0.8660372383468327,0.6252791301855988,0.4593635439701443,0.6544384291173724,0.7854824749897144,0.48789513884590496,0.7531030102309194,0.4836323037140069,0.5588808923641426,0.06529159338112761,0.8108324315297164,0.4219556210918333,0.6092625009833079,0.5783203972277271,0.4583045719255566,0.4118223208638751,0.43641563361240937,0.704470148921969,0.5467212936594732,0.8061587857649274,0.5150287456983734,0.4026243990890113,0.2714060417966241,0.7695609346972965,0.41878437656228146,0.9413865746520957,0.7534428812170577,0.6576717872418584,0.35895972958084443,0.2958429112904902,0.26720994907669426,0.43122169566924934,0.3423723282995236,0.5881006403406432,0.48099023416688313,0.5125242163667352,0.6321248997628341,0.42133921597574264,0.7898661108225293,0.5160781111671211,0.5315561355647194,0.7513165439931685,0.7685084976689762,0.7712960671162702,0.0,0.0,1.0,0
9,0.7730344216047405,0.4157264560642546,0.23567344021664588,0.17851468788614816,0.631584997835127,0.08494875865973656,0.7121454501670463,0.9229778836188401,0.41995121028296006,0.4941882697514508,0.45583228243587787,0.46758792990560066,0.3912122259472231,0.4065168765933109,0.9528340308222694,0.2605780530152879,0.5872871901764517,0.430881395832317,0.6230542338390241,0.14202712052499228,0.27771286652702337,0.5464308105067441,0.5379620979401434,0.1218270221087277,0.35670120465924027,0.30119297199028777,0.4977885893211405,0.3775105493614327,0.32486006901747577,0.08468393235876681,0.4282852181145835,0.42779788001534597,0.6099241535078737,0.4645967480873511,0.5303850792296807,0.3245170954941735,0.3277514824225418,0.08862815380092709,0.914881207299277,0.5042185455272075,0.4508912652873077,0.3146826528745846,0.5248442575114511,0.5074515114592101,0.1836842555320477,0.3735842984042268,0.4952776835505489,0.44615407024395204,0.3582076981408834,0.8345775865924197,0.7270923317821822,0.24145307381196313,0.6282643650936843,0.55816631749051,0.040318685470153104,0.6531745183454447,0.6167835252337768,0.17144059195812245,0.4762145372853118,0.5906993983737154,0.40512310053901335,0.12946616539227201,0.902126049935911,0.5559933942702502,0.4620315397123316,0.6413495158066984,0.42111789419396994,0.19896622415781137,0.5696057579214033,0.33564449507260286,0.6312311204477358,0.590955971563908,0.5648281471538741,0.4527213719607573,0.3011389511808838,0.6262266051480219,0.37247674707873785,0.39386232448456376,0.21350707125817414,0.4649982257927357,0.18250950986815023,0.9519010487866341,0.2874251815784183,0.9268694074356838,0.4217284242123128,0.4505451905877118,0.44293486260430154,0.5871889948602523,0.25352277568546006,0.3465741659687312,0.7840184454932712,0.09828173136287527,0.9711338026188069,0.7904310257736467,0.22129075386328184,0.523383526780075,0.3382993533576662,0.2588039627533246,0.5725532724193079,0.3395467143691843,0.47855104608990573,0.7930719801630148,0.5875105762805307,1.0,0.0,0.0,0
